evaluation_setting,manuscript_table,dataset,published_dataset,task,primary,baseline,baseline_family,baseline_model,selected_method,primary_published_mean_abs_error_percent,baseline_published_mean_abs_error_percent,n_subjects,primary_mean_accuracy,primary_sd_accuracy,baseline_mean_accuracy,baseline_sd_accuracy,mean_difference,sd_difference,median_difference,q1_difference,q3_difference,min_difference,max_difference,n_exact_zero_before_rounding,n_created_zero_by_rounding,n_zero,n_positive,n_negative,n_nonzero,n_unique_abs_nonzero,n_tied_abs_groups,n_nonzero_in_tied_abs_groups,largest_abs_tie_group,positive_rank_sum,negative_rank_sum,wilcoxon_statistic,z_statistic,p_value_raw,p_value_method,rank_biserial_effect,cohen_dz,common_language_singlem_win_rate_excluding_zeros,holm_rank,holm_multiplier,p_value_holm,holm_family_size,significant_holm_0_05,direction
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,CodeBrain,foundation,codebrain,pooled_refit,0.0023076923076956746,0.0023076923077098854,26,0.8369230769230769,0.09116004522900285,0.8230769230769229,0.09661342477189103,0.013846153846153843,0.07435465946808839,0.0,-0.035,0.04,-0.14,0.18,6,0,6,11,9,20,9,5,16,6,126.0,84.0,84.0,-0.7872847562482979,0.43111519118957287,asymptotic,0.2,0.1862177023633112,0.55,12,1,0.43111519118957287,12,False,not_significant
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,CSBrain,foundation,csbrain,pooled_refit,0.0023076923076956746,0.0023076923076956746,26,0.8369230769230769,0.09116004522900285,0.7669230769230769,0.10806550719889232,0.07,0.06356099432828281,0.06,0.04,0.11499999999999999,-0.02,0.24,1,0,1,21,4,25,9,6,22,8,313.0,12.0,12.0,-4.069983815735987,4.701640380342579e-05,asymptotic,0.9261538461538461,1.1013043571732173,0.84,6,7,0.0003291148266239805,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,LUNA,foundation,luna_large,pooled_refit,0.0023076923076956746,0.0023076923076956746,26,0.8369230769230769,0.09116004522900285,0.6469230769230769,0.10383715060687021,0.19,0.11963277142990544,0.19,0.12,0.255,-0.02,0.4,1,0,1,24,1,25,15,9,19,3,324.0,1.0,1.0,-4.347827701930579,1.3749254671677017e-05,asymptotic,0.9938461538461538,1.588193583823507,0.96,5,8,0.00010999403737341613,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,CSP,classical,csp,pooled_refit,0.0023076923076956746,0.00230769230770278,26,0.8369230769230769,0.09116004522900285,0.586923076923077,0.09565643651189315,0.25,0.11582745788456207,0.24,0.165,0.355,0.0,0.42,1,0,1,25,0,25,14,6,17,4,325.0,0.0,0.0,-4.377129188300479,1.2025270456350779e-05,asymptotic,1.0,2.158382861593658,1.0,4,9,0.000108227434107157,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,Welch PSD,classical,welch_psd,pooled_refit,0.0023076923076956746,0.0007692307692224176,26,0.8369230769230769,0.09116004522900285,0.6976923076923077,0.09488130236491032,0.13923076923076924,0.124255320269937,0.15000000000000002,0.08,0.195,-0.12,0.44,2,0,2,22,2,24,12,8,20,4,283.5,16.5,16.5,-3.8187695558291774,0.0001341189777431214,asymptotic,0.89,1.120521591576916,0.9166666666666666,7,6,0.0008047138664587284,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,EEGNet,neural,eegnet,existing_head_adaptation,0.0023076923076956746,0.0007692307692224176,26,0.8369230769230769,0.09116004522900285,0.7776923076923078,0.1101746864686328,0.05923076923076923,0.07807294419569825,0.06,0.02,0.11499999999999999,-0.1,0.24,1,0,1,21,4,25,9,7,23,6,276.5,48.5,48.5,-3.0756098343207663,0.0021007254038631767,asymptotic,0.7015384615384616,0.7586593517249832,0.84,9,4,0.009866435214486628,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,EEGConformer,neural,eegconformer,existing_head_adaptation,0.0023076923076956746,0.004615384615391349,26,0.8369230769230769,0.09116004522900285,0.7761538461538462,0.0906896652580402,0.06076923076923077,0.12399751858559355,0.06,0.02,0.14,-0.28,0.3,0,0,0,20,6,26,11,7,22,6,276.5,74.5,74.5,-2.570694521230308,0.010149480973638266,asymptotic,0.5754985754985755,0.49008424896247194,0.7692307692307693,10,3,0.0304484429209148,12,True,singlem_higher
subject_adapted,Table V,atten_dsr,DSR-2C,cognitive,SingLEM,IFNetV2,neural,ifnetv2,existing_head_adaptation,0.0023076923076956746,0.0023076923076956746,26,0.8369230769230769,0.09116004522900285,0.7769230769230769,0.10456650441778113,0.06000000000000001,0.0827526434623088,0.08,-0.01,0.1,-0.12,0.24,0,0,0,19,7,26,9,6,23,6,297.0,54.0,54.0,-3.0942236021400484,0.0019732870428973257,asymptotic,0.6923076923076923,0.7250523667842479,0.7307692307692307,8,5,0.009866435214486628,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,BENDR,foundation,bendr,pooled_refit,0.0017948717948712556,0.004249084249089208,26,0.6987179487179488,0.08382638025622975,0.5091575091575091,0.047177439493251115,0.1895604395604615,0.10201613167317844,0.1785714285715,0.119047619048,0.238095238095,0.047619047619,0.47619047619,0,0,0,26,0,26,14,8,20,4,351.0,0.0,0.0,-4.461483928018896,8.139405173268125e-06,asymptotic,1.0,1.8581418100398308,1.0,1,12,9.767286207921751e-05,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,BIOT,foundation,biot,pooled_refit,0.0017948717948712556,0.0019047619047611875,26,0.6987179487179488,0.08382638025622975,0.5476190476190476,0.09233675918888246,0.15109890109892307,0.1148680220094173,0.1190476190475,0.071428571429,0.238095238095,-0.095238095238,0.380952380952,1,0,1,24,1,25,11,7,21,6,315.5,9.5,9.5,-4.126665923819466,3.680604724093387e-05,asymptotic,0.9415384615384615,1.3154131015378276,0.96,2,11,0.00040486651965027256,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,LaBraM,foundation,labram,pooled_refit,0.0017948717948712556,0.0027106227106301617,26,0.6987179487179488,0.08382638025622975,0.6062271062271063,0.11551536286609142,0.09249084249096154,0.11786593003837405,0.071428571429,0.02976190476225,0.13690476190474998,-0.166666666667,0.285714285714,0,0,0,21,5,26,10,7,23,8,308.5,42.5,42.5,-3.391494541817864,0.0006951254766284389,asymptotic,0.7578347578347578,0.7847122782711591,0.8076923076923077,5,8,0.005561003813027511,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,CBraMod,foundation,cbramod,pooled_refit,0.0017948717948712556,0.0009523809523841464,26,0.6987179487179488,0.08382638025622975,0.7261904761904762,0.08709210075319943,-0.02747252747253846,0.10852386336806659,-0.071428571429,-0.1130952380955,0.071428571429,-0.166666666667,0.166666666667,0,0,0,10,16,26,7,6,25,6,127.0,224.0,127.0,-1.2359446003434418,0.2164791570178246,asymptotic,-0.27635327635327633,-0.2531473412383356,0.38461538461538464,8,5,1.0,12,False,not_significant
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,CodeBrain,foundation,codebrain,pooled_refit,0.0017948717948712556,0.0017948717948712556,26,0.6987179487179488,0.08382638025622975,0.6987179487179488,0.08382638025622975,-3.8462155469090386e-14,0.097124181211498,-0.011904761905,-0.071428571429,0.071428571429,-0.119047619048,0.166666666667,2,0,2,11,13,24,7,6,23,6,147.0,153.0,147.0,-0.08600879962817708,0.931459422058486,asymptotic,-0.02,-3.960100871824602e-13,0.4583333333333333,12,1,1.0,12,False,not_significant
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,CSBrain,foundation,csbrain,pooled_refit,0.0017948717948712556,0.003919413919419412,26,0.6987179487179488,0.08382638025622975,0.6941391941391941,0.08402901660917021,0.004578754578769231,0.08492206131202772,0.011904761905,-0.0654761904765,0.0654761904765,-0.142857142857,0.190476190476,3,0,3,13,10,23,7,6,22,5,142.0,134.0,134.0,-0.12209827906550136,0.9028211847896511,asymptotic,0.028985507246376812,0.053917138939263254,0.5652173913043478,11,2,1.0,12,False,not_significant
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,LUNA,foundation,luna_large,pooled_refit,0.0017948717948712556,0.0006593406593253803,26,0.6987179487179488,0.08382638025622975,0.5934065934065933,0.0959315413794236,0.10531135531138462,0.10862427221170799,0.142857142857,0.047619047619,0.166666666667,-0.119047619048,0.285714285714,0,0,0,21,5,26,10,7,23,5,318.5,32.5,32.5,-3.6388123170775675,0.00027389831637874174,asymptotic,0.8148148148148148,0.9695011360456665,0.8076923076923077,3,10,0.002738983163787417,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,CSP,classical,csp,pooled_refit,0.0017948717948712556,0.001282051282053942,26,0.6987179487179488,0.08382638025622975,0.5705128205128205,0.09318763390335941,0.12820512820515384,0.134699955991469,0.142857142857,0.02976190476225,0.214285714286,-0.142857142857,0.404761904762,2,0,2,20,4,24,13,7,18,5,277.0,23.0,23.0,-3.63395217815513,0.0002791126174332855,asymptotic,0.8466666666666667,0.9517829999385709,0.8333333333333334,4,9,0.002738983163787417,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,Welch PSD,classical,welch_psd,pooled_refit,0.0017948717948712556,0.0014285714285762197,26,0.6987179487179488,0.08382638025622975,0.7142857142857143,0.09085135251589958,-0.015567765567769232,0.1089929802172189,-0.0238095238095,-0.08928571428575,0.047619047619,-0.190476190476,0.190476190476,2,0,2,11,13,24,8,7,23,6,121.5,178.5,121.5,-0.8167480040532934,0.41407245206545007,asymptotic,-0.19,-0.1428327359866962,0.4583333333333333,10,3,1.0,12,False,not_significant
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,EEGNet,neural,eegnet,existing_head_adaptation,0.0017948717948712556,0.004468864468861966,26,0.6987179487179488,0.08382638025622975,0.6886446886446886,0.09826685794641592,0.010073260073307692,0.09669670584716426,0.011904761905,-0.02380952381,0.047619047619,-0.261904761905,0.214285714286,5,0,5,13,8,21,9,3,15,7,143.0,88.0,88.0,-0.9616619162098248,0.3362194585760455,asymptotic,0.23809523809523808,0.10417376667649016,0.6190476190476191,9,4,1.0,12,False,not_significant
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,EEGConformer,neural,eegconformer,existing_head_adaptation,0.0017948717948712556,0.0020146520146582247,26,0.6987179487179488,0.08382638025622975,0.6034798534798534,0.09804027764376981,0.09523809523811538,0.13265131692555962,0.095238095238,0.0,0.1607142857145,-0.166666666667,0.380952380952,4,0,4,18,4,22,10,8,20,3,218.0,35.0,35.0,-2.974528591804259,0.0029343910817063467,asymptotic,0.7233201581027668,0.7179581586179085,0.8181818181818182,6,7,0.020540737571944426,12,True,singlem_higher
subject_adapted,Table V,atten_word,WG-2C,cognitive,SingLEM,IFNetV2,neural,ifnetv2,existing_head_adaptation,0.0017948717948712556,0.0041758241758458325,26,0.6987179487179488,0.08382638025622975,0.7417582417582417,0.12736511832024697,-0.043040293040384626,0.14428166437347548,-0.0833333333335,-0.166666666667,0.0654761904765,-0.261904761905,0.238095238095,2,0,2,9,15,24,10,7,21,6,98.0,202.0,98.0,-1.4897481476576055,0.136290469623429,asymptotic,-0.3466666666666667,-0.2983074337774072,0.375,7,6,0.817742817740574,12,False,not_significant
